Column1,Column2,Column3,Column4,Column5
2.0,0.5688364001740552,1.5622337801703319,0.5458429223967366,1.6282629071983443
2.0,2.4596223898321496,0.19410669514967246,2.4538534305380124,0.1999181189302945
3.0,0.21946539876772647,2.4902475040777787,0.20704421958331518,2.5780952833703186
3.0,0.893438085646536,0.6718016986857374,0.8919358945020837,0.6875497936018127
3.0,2.6081450977392255,0.09719478831021132,2.6071240925407637,0.09865353895810873
4.0,0.09190172425043192,3.4076211911353833,0.08435769983737364,3.5306853747343183
4.0,0.4596469138951366,1.2208096301767155,0.45551563420933083,1.2512970090690072
4.0,1.0042010247581201,0.37367882503199973,1.0062568153223905,0.37916222172591885
4.0,2.695572979245779,0.05882337639961528,2.6956829796146717,0.059377940544102566
5.0,0.03979025551656661,4.346632091053562,0.03457237655407298,4.544718701381919
5.0,0.2568613201876198,1.7963295235342647,0.24921146777399852,1.8575721422760767
5.0,0.5708360575931911,0.7234220649280456,0.5721394468096067,0.7393705885344639
5.0,1.0575952278426564,0.23985156047007838,1.0608779979504324,0.24276075954817292
5.0,2.7574470376358247,0.0396211201796545,2.758230569830359,0.03991778033642194
10.0,0.0008717645214475326,9.702176734377412,0.0025048479674868395,8.36965413201522
10.0,0.015080727966984266,4.969400523680161,0.06102257402209252,3.5344045147122185
10.0,0.06941739677678456,2.875723400622491,0.2417683972172075,1.669192486853207
10.0,0.15707759332258647,1.7259389644878929,0.24188353711306004,0.1371465299770747
10.0,0.2509883599133917,1.036222165063495,0.4424745768816973,0.7780617550589305
10.0,0.35095236742734653,0.6073833286749858,0.45477916928790985,0.16324592923406747
10.0,0.48135845872435756,0.33621625892599233,0.6102423861383375,0.3503947398653895
10.0,0.6975744146773449,0.16541932498472905,0.8564221835516124,0.07198236324900324
10.0,1.1694669394532027,0.06294143030889383,2.3179040192260087,0.017479917703560256
10.0,2.9249514085867876,0.011278603324262525,3.6054501661082945,0.0009348600642677708
15.0,3.5523834466867484e-5,16.196221365391494,3.4207481289156436e-8,Inf
15.0,0.0009754755535297433,8.80894007906525,1.1414285868062628e-6,2.4902548530578995e283
15.0,0.007652193990939774,5.475091260064766,0.01408434554465684,0.2836097827930449
15.0,0.028794616808318768,3.629368590111214,0.04341262695860361,2.557821610627404
15.0,0.0662910605240157,2.4859795819827144,0.05562423708536498,2.6318831251018873
15.0,0.11158859954692549,1.7281479969156692,0.09928221754187261,2.5175523599494176
15.0,0.15719312462266338,1.2060634209359016,0.125705138041014,0.28403168832342873
15.0,0.202476039246247,0.8377506850755873,0.20220151642278267,0.27548492570051103
15.0,0.2514483898466792,0.5736313144441105,0.23011305439623755,0.14779333280300797
15.0,0.3110393332240557,0.38227341445974466,0.3200510154999317,0.31625315171550183
15.0,0.39248216210936104,0.24332139264796296,0.4851219728906777,0.13651050703750517
15.0,0.5173699762780114,0.14344579035166427,0.618188703758425,0.8182956517373249
15.0,0.7375168108051923,0.07389904503256488,1.0032708465335798,0.055444353635749934
15.0,1.222324806310078,0.02902021797663528,2.0466772505891084,0.014577554702482136
15.0,3.007200920758674,0.0053087943206526446,2.8917629854607445e8,1.5125966142780196e-11
20.0,2.3473127044452165e-6,23.707577774895285,0.0034245565660687765,5.308449421991842
20.0,8.359249879389849e-5,13.337702758051426,0.007102650575115206,5.164614488182642
20.0,0.000876538954505371,8.555081537774415,0.012812811773775697,0.5270605555441259
20.0,0.00458738952299577,5.8755632966758204,0.016328258025881316,4.906403951506992
20.0,0.014842645435359545,4.207550495182373,0.06706261378369736,0.5686109458981912
20.0,0.03361796122272632,3.0928462142498754,0.0789403371718511,0.5600069136459752
20.0,0.05876610345789148,2.309585635799567,0.0799674564551076,0.49947718395073015
20.0,0.08620294064057774,1.7400110228221484,0.12365072224001056,0.7417624954562231
20.0,0.11330488113407536,1.3160565789447456,0.14413835508823455,0.07674520506477142
20.0,0.13970937594415375,0.9951307686316516,0.1998524896451162,0.42938305099313717
20.0,0.16652482376706645,0.749025234195302,0.23253120241524722,0.7435986788717278
20.0,0.1956557636352564,0.5584179799659894,0.28136601803972267,1.844192501552349
20.0,0.22968349575387123,0.4098056981248712,0.3557281282822837,0.04988608701648776
20.0,0.2722614446678708,0.29362264199115123,0.38522961903017416,0.010775898741407074
20.0,0.3291603373514983,0.20302632349864375,0.42402003424674145,0.04673223194282111
20.0,0.41068741020635535,0.13309421963657558,0.4253860815567454,0.08686712610532407
20.0,0.5379698221149162,0.08028579125004684,0.8361151117057131,0.19314984138448454
20.0,0.7629290841925044,0.042079856922954725,2.22533580020684,0.01166508441428194
20.0,1.256187641662634,0.016729143607932134,4.608966677025162,0.00020983193360340496
20.0,3.0589532786274316,0.003087589967724583,2.071994976521935e10,2.4186499596888835e-15
30.0,2.684479549947307e-8,41.4475108859704,0.0002974960583490837,13.278550234761443
30.0,1.307879238597572e-6,24.26673027125781,0.0031683794606098934,0.6983359613952701
30.0,1.8824830473366025e-5,16.100834845429567,0.00347482327675834,0.27419888812270865
30.0,0.00013829905646379784,11.421887477706031,0.004204455156583231,12.704256075087661
30.0,0.0006493359382005201,8.463001401213361,0.0106986260202071,0.09777842127510064
30.0,0.002192474128760303,6.46675085222515,0.01477972728019166,0.6075164838377521
30.0,0.0057119619925557995,5.054599179060132,0.01630691982432915,0.5481741232789689
30.0,0.012044956118942017,4.017973554000474,0.03149218874972184,0.38026755002287477
30.0,0.021364323714668218,3.2340306635137273,0.04646673235138215,0.12751310284821535
30.0,0.033008663176062804,2.6268634405204243,0.05156977322200629,0.1207946309767375
30.0,0.045884447801248396,2.147667819760824,0.06862096229254708,0.0053740833220407
30.0,0.059026894111746886,1.763830234137832,0.10463499863207752,0.00691489830731249
30.0,0.07189294131780107,1.4527140070551139,0.12115275864357578,0.004086862365704392
30.0,0.08435433789380829,1.1980739492775696,0.12115402034371454,0.1526222872197802
30.0,0.09656761242150545,0.987942609212418,0.1297593709534222,0.7547879160072009
30.0,0.10885455429316372,0.8133319732426533,0.15326031794759154,0.9379623295355806
30.0,0.12163516349209043,0.6673943743817281,0.16256585837064705,0.6754316575480473
30.0,0.13540935268387558,0.5448544755672311,0.17647459693468923,0.06905529394530584
30.0,0.15077594705116598,0.4416111482085491,0.18061157952662393,0.5405466625411384
30.0,0.1684846614907563,0.3544516982081284,0.21348654255028887,0.003451628201567747
30.0,0.18952854764073807,0.2808433811614976,0.24699455445449353,0.10428228476294275
30.0,0.2153014806278946,0.2187795338725107,0.24930611454640406,2.1672935646456084
30.0,0.24787650972179517,0.16666501750725998,0.3026182566205069,0.002372837220576805
30.0,0.290530344690913,0.12323034884059224,0.36607607611468646,0.3158219014267137
30.0,0.3488156911612159,0.08746701079847664,0.3746163175209347,0.1876507453604695
30.0,0.43299351015833654,0.05857856523120615,0.38755361659161824,0.06759162288154692
30.0,0.5643718642199482,0.03594366432545693,0.5476735937558423,0.055327859026049336
30.0,0.7954834033703417,0.019088038679177723,1.1164327218579175,0.001133461584506546
30.0,1.298790394308532,0.007662957661714291,3.880103820604403,0.0061556795310600725
30.0,3.12331794943773,0.001425492523154859,10.801354937358479,7.1322518030752505e-6
40.0,7.063074022498443e-10,62.46213845445224,0.00047156093381515844,2.5143763617058488
40.0,4.2043768081017856e-8,37.460193224050286,0.0005136506160956575,2.6405574341465643
40.0,7.32138125011392e-7,25.34077143534007,0.005578376463477618,2.289590944951268
40.0,6.495182308164122e-6,18.289712285061263,0.008672695512289946,0.15815102013998475
40.0,3.695256808237926e-5,13.774826944008742,0.014576770356010632,0.001712923203607218
40.0,0.000152517082727678,10.697655545415568,0.027343289943972157,4.375236171268769
40.0,0.0004920910128329733,8.503528418539668,0.031232587583422997,0.1581777619278652
40.0,0.0013028134287413446,6.883672383286816,0.03792015436122915,0.20540505169834214
40.0,0.002925837618257559,5.653828556903889,0.042406345516454606,0.1131655931372883
40.0,0.005710954985841929,4.698128118662301,0.049522874337358136,0.16770898486959926
40.0,0.00988034982840104,3.940698614392679,0.05959719740874079,0.25401190338949436
40.0,0.015418744246089685,3.3302551907734386,0.08714975910546376,0.264249794930867
40.0,0.022068030518361887,2.8312214188207148,0.08830204749274041,0.0066376215579259145
40.0,0.029429990408958252,2.418340494446325,0.11069641139911773,2.3451686001164136
40.0,0.03710483354261452,2.0732756919986968,0.12459805981024397,0.028495459819902855
40.0,0.04478973413577394,1.7824175328582157,0.13934756385076252,0.0512529964641023
40.0,0.05231228073099761,1.5354534998666785,0.1491457770503586,0.0012183194874768185
40.0,0.059617118440280246,1.3244254134203275,0.15669867863400933,0.18016800000655692
40.0,0.06673451394622548,1.143097626462354,0.1588460785609881,0.005690027734870152
40.0,0.07375014059093024,0.9865231999398768,0.18742296030423758,0.05178772606579853
40.0,0.08078368522938796,0.8507376884529559,0.1876382108565484,0.00026901413996214976
40.0,0.08797696251233021,0.7325372003093521,0.20605307803027179,1.452638687421616
40.0,0.0954897628583146,0.6293138635904225,0.21405765817882624,0.5685630844222359
40.0,0.1035015619922404,0.538931633889208,0.2686786457688126,0.003047247562261537
40.0,0.11221798988937133,0.45963123287133073,0.28613989600559603,0.005853047481168673
40.0,0.12188194831683362,0.3899565860809717,0.31200987003207553,0.1146586797833913
40.0,0.13279036286128615,0.3286973979270508,0.3141971754354854,0.2525193076444223
40.0,0.14531893318674013,0.27484399899522277,0.3440960999286699,0.002563366486494163
40.0,0.15995932178104894,0.22755162510233456,0.3442175948991556,0.10136999780649612
40.0,0.1773768070071268,0.18611200949448298,0.3674888026804249,0.0016344932941734838
40.0,0.1985031898792604,0.14993069037452206,0.4325827886706542,0.6423756300877882
40.0,0.22469340801723575,0.11850881813665924,0.5388234068014047,0.03672517708073763
40.0,0.25800385686080723,0.09142853073397114,0.6235109822800343,0.025831255435404557
40.0,0.30171947135645466,0.06834117850301367,0.7505335052266132,0.004605770819913825
40.0,0.36143403209823116,0.04895783971623598,1.131587934886398,0.0016396994941445104
40.0,0.44750216332705245,0.033041686664856906,1.173042948473947,0.000878611644889321
40.0,0.5814279432947785,0.020401843291696725,5.308240818521458,0.00016173717507960607
40.0,0.8161857564707219,0.010888405985062365,26.278898179173826,3.022255488280468e-6
40.0,1.3254577549962985,0.004388178006296303,1406.9993782338538,8.034190320542784e-7
40.0,3.1634698086768114,0.0008192626794976983,111901.79298256438,3.404370223223672e-9
